NOMBRE_EQUIPO,INTERFACE,NOMBRE_CLIENTE,NRO_VLAN,DIRECCION_IPV4, DIRECCION_IPV6, VELOCIDAD_ENTRADA,VELOCIDAD_SALIDA
 CRED1004X1,Loopback0,,,WAN: 181.225.41.18/32 - LAN: ,WAN: 2803:D480:0:73::18/128 - LAN: ,,
 CRED1004X1,Port-channel1,,,,,,
 CRED1004X1,Port-channel1.9,CC-BACKBONE-L3-IFX,9,WAN: 172.23.249.2/28 - LAN: ,WAN: 2803:D480:0:80:0:3E80:0:4/124 - LAN: ,,
 CRED1004X1,Port-channel1.30,CRED-LEBRUN,30,WAN: 172.23.249.34/28 - LAN: ,WAN: 2803:D480:0:66::C001/64 - LAN: ,,
 CRED1004X1,Port-channel2,LEV3-CL_IP - FRO2006909960,,,,,
 CRED1004X1,Port-channel3,,,,,,
 CRED1004X1,Port-channel3.282(shutdown),,,,,,
 CRED1004X1,Port-channel4,,,,,,
 CRED1004X1,Port-channel5,,,,,,
 CRED1004X1,Port-channel6,,,,,,
 CRED1004X1,Port-channel8,,,,,,
 CRED1004X1,Port-channel9,,,,,,
 CRED1004X1,TenGigabitEthernet0/1/0,CCSJ4500CREX2_xe-0/0/14_TUNO-CUBON-CV,,,,,
 LEB1006X1,Port-channel5.1502,PCR-TEKKOA-LOUD-C;ID:4,1502,WAN: 172.23.241.145/30 - LAN: 190.94.199.188/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1503,PC-INST-ITALIANO;ID:26075,1503,WAN: 172.23.238.113/30 - LAN: 181.225.53.216/29 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel5.1512,ASAP;ID:10685,1512,WAN: 172.23.248.253/30 - LAN: ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel5.1518,PCR-OBELISCO;ID:26159,1518,WAN: 172.23.247.33/30 - LAN: 181.225.53.0/29 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1521,PCR-RAMON-RAMIREZ;ID:26113,1521,WAN: 172.23.247.133/30 - LAN: 190.94.208.216/30 208.84.85.3/32 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1522,PCR-LEON-M&A;ID:26150,1522,WAN: 172.23.247.149/30 - LAN: 190.94.208.144/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1524,FONDO-DE-VALORES-QNTA;ID:26198,1524,WAN: 172.23.247.165/30 - LAN: 190.94.199.20/30 190.94.208.232/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1526,PCR-E-BUSINESS;ID:26125,1526,WAN: 172.23.247.197/30 - LAN: 190.94.253.28/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1527,PCR-DELLACQUA;ID:26182,1527,WAN: 172.23.245.9/30 - LAN: 181.225.40.104/29 190.94.210.180/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1528,PCR-MARITIMA-MAROLA;ID:26139,1528,WAN: 172.23.247.225/30 - LAN: 190.94.208.172/30 190.94.250.140/30 ,,ACL:150M / Mb:error_speed,ACL:150M / Mb:error_speed,
 LEB1006X1,Port-channel5.1529,PCR-YV-INGENIERIA;ID:26147,1529,WAN: 172.23.247.237/30 - LAN: 190.94.243.168/29 200.85.64.0/24 ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel5.1535,PCR-CONDOMINIO-CAURIMARE;ID:4,1535,WAN: 190.94.252.29/30 - LAN: ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel5.1547,PC-MERCANTIL-ARTE-C;ID:27202,1547,WAN: 172.23.244.225/30 - LAN: 181.225.48.24/29 190.94.193.224/30 ,,ACL:300M / Mb:error_speed,ACL:300M / Mb:error_speed,
 LEB1006X1,Port-channel5.1548,PCR-OBRAS-PUBLICAS;ID:4,1548,WAN: 172.23.245.229/30 - LAN: 190.94.193.76/30 190.94.197.80/30 190.94.250.100/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1610,PCR-LIBERTY-EXPRESS;ID:26186,1610,WAN: 172.23.245.61/30 - LAN: 190.94.208.152/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1611,PCR-QTA-SERRANA;ID:26170,1611,WAN: 190.94.250.149/30 - LAN: ,,ACL:QTA-SERRANA / Mb:error_speed,ACL:QTA-SERRANA / Mb:error_speed,
 LEB1006X1,Port-channel5.1619,BORN-RAISED;ID:26223,1619,WAN: 172.23.244.89/30 - LAN: 190.94.250.204/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1621,PCR-DORAVILA;ID:26056,1621,WAN: 172.23.246.133/30 - LAN: 190.94.245.96/29 ,,,
 LEB1006X1,Port-channel5.1622,PCR-JOYERIA-RIO;ID:4,1622,WAN: 172.23.244.101/30 - LAN: 190.94.250.212/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1629,PCR-SISNET;ID:26644,1629,WAN: 172.23.246.185/30 - LAN: 154.47.157.3/32 190.94.251.160/29 190.94.252.156/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel5.1633,INVERCAPITAL;ID:26276,1633,WAN: 172.23.246.237/30 - LAN: 190.94.252.236/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1636,PCR-MOHEDAN56-P1;ID:4,1636,WAN: 172.23.246.253/30 - LAN: 190.94.252.252/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1637,PCR-MOHEDAN56-PH;ID:26225,1637,WAN: 172.23.246.189/30 - LAN: 190.94.252.188/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1639,PCR-GRUPO-PHX;ID:26283,1639,WAN: 172.23.246.117/30 - LAN: 190.94.251.96/29 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1641,PCR-CANTON-GRILL;ID:26286,1641,WAN: 172.23.244.73/30 - LAN: 190.94.252.176/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel5.1645,PCR-REVERON-ROSARIO;ID:26236,1645,WAN: 172.23.243.13/30 - LAN: 190.94.199.140/30 190.94.251.136/29 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1751,PCR-GAMA-SEDUVIGIS;ID:26091,1751,WAN: 172.23.244.221/30 - LAN: 190.94.193.248/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1752,PC-COLEGIO-BRITISH;ID:27280,1752,WAN: 172.23.237.17/30 - LAN: 154.47.157.9/32 190.94.194.28/30 190.94.194.36/30 190.94.201.64/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel5.1753,PCR-PARAWA;ID:26323,1753,WAN: 172.23.243.61/30 - LAN: 190.94.199.28/30 ,,ACL:150M / Mb:error_speed,ACL:150M / Mb:error_speed,
 LEB1006X1,Port-channel5.1754,PC-LUVABITCH;ID:4,1754,WAN: 172.23.237.81/30 - LAN: 190.94.201.68/30 190.94.210.68/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1757,PCR-IG-NETWORKS;ID:26275,1757,WAN: 172.23.243.101/30 - LAN: 190.94.244.48/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1761,PCR-ROCAVILA;ID:4,1761,WAN: 172.23.243.169/30 - LAN: 190.94.244.80/30 ,,ACL:60M / Mb:60,ACL:60M / Mb:60,
 LEB1006X1,Port-channel5.1762,PCR-DRAGAS-DEL-SUR;ID:26525,1762,WAN: 172.23.242.137/30 - LAN: 190.94.199.180/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel5.1764,PCR-IFRC;ID:26460,1764,WAN: 172.23.244.253/30 - LAN: 190.94.199.220/30 ,,ACL:140M / Mb:140,ACL:140M / Mb:140,
 LEB1006X1,Port-channel5.1768,PC-CISE;ID:4,1768,WAN: 172.23.243.229/30 - LAN: 190.94.199.160/30 ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel5.1771,C-SANTIAGO-LEON;ID:26340,1771,WAN: 172.23.244.105/30 - LAN: 190.94.199.92/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel5.1772,PANDURE;ID:26527,1772,WAN: 172.23.241.9/30 - LAN: 190.94.253.4/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1774,PCR-ALIMENTOS-TUNAS;ID:26355,1774,WAN: 172.23.241.241/30 - LAN: 190.94.244.188/30 ,,ACL:600M / Mb:error_speed,ACL:600M / Mb:error_speed,
 LEB1006X1,Port-channel5.1776,PCR-DAKAR;ID:26750,1776,WAN: 172.23.242.149/30 - LAN: 190.94.193.204/30 ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel5.1778,PCR-BI-WORLDWIDE-VZLA;ID:26780,1778,WAN: 172.23.242.161/30 - LAN: 190.94.210.248/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1779,SEG-ALT-PG-IP;ID:26655,1779,WAN: 172.23.242.101/30 - LAN: 181.225.53.56/29 190.94.200.200/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel5.1780,PCR-GAESCA;ID: 26778,1780,WAN: 172.23.242.165/30 - LAN: 190.94.200.204/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel5.1781,PCR-PNUD-T-HP;ID:26038,1781,WAN: 172.23.242.169/30 - LAN: 190.94.200.224/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1784,PCR-CENTRO-MARMOL-G;ID:26316,1784,WAN: 172.23.237.201/30 - LAN: 190.94.199.68/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel5.1785,PCR-UNICEF-2DO-ENLACE;ID:25552,1785,WAN: 172.23.250.65/30 - LAN: 190.94.193.48/30 190.94.197.36/30 ,,ACL:600M / Mb:error_speed,ACL:600M / Mb:error_speed,
 LEB1006X1,Port-channel6,OLT-LEB,,,,,
 LEB1006X1,Port-channel6.762,LEB-S-UNICASA-PPAL;ID:27190,762,WAN: 172.23.248.85/30 - LAN: ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.1101,LEB-GAMA-LOS-RUICES;ID:26091,1101,WAN: 172.23.242.93/30 - LAN: 190.94.200.164/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.1106,LEB-INFOGUIA;ID:3620,1106,WAN: 172.23.250.29/30 - LAN: 181.225.40.40/29 ,,ACL:20M / Mb:20,ACL:20M / Mb:20,
 LEB1006X1,Port-channel6.1109,ALFONZO-CALI;ID:26030,1109,WAN: 172.23.250.113/30 - LAN: 190.94.211.88/29 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.1138,QUALITY-METAL;ID:26056,1138,WAN: 172.23.247.169/30 - LAN: 190.94.208.236/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.1141,ALFONZO-CALIF-SW;ID:26030,1141,WAN: 172.23.246.17/30 - LAN: 154.47.157.3/32 190.94.251.160/29 190.94.252.156/30 ,,,
 LEB1006X1,Port-channel6.1651,BOL-INVERSIONES-YC;ID:26799,1651,WAN: 172.23.238.173/30 - LAN: 181.225.48.232/29 190.94.224.176/30 ,WAN: 2803:D480:0:98::8053/64 - LAN: 2803:D480:208::/48 ,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.1653,LEB-GS1-LOS-RUICES;ID:26568,1653,WAN: 172.23.241.153/30 - LAN: 190.94.198.8/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.1654,LEB-C-DON-BOSCO;ID:27211,1654,WAN: 172.23.239.141/30 - LAN: 190.94.201.40/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.1679,LEB-CC-FENIX-S-Q;ID:26955,1679,WAN: 172.23.248.137/30 - LAN: 190.94.194.60/30 ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel6.1701,LASER-SEDE-STURGIS;ID:21474,1701,WAN: 172.23.245.181/30 - LAN: 190.94.250.132/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3150,LEB-DIVISION-365;ID:26246,3150,WAN: 172.23.246.209/30 - LAN: 190.94.252.204/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.3151,QTA-ODETE;ID:26637,3151,WAN: 190.94.252.209/30 - LAN: ,WAN: 2803:D480:3:200::8053/56 - LAN: ,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3152,LEB-CHOCOBRU;ID:26121,3152,WAN: 172.23.247.185/30 - LAN: 181.225.43.144/29 ,,ACL:150M / Mb:error_speed,ACL:150M / Mb:error_speed,
 LEB1006X1,Port-channel6.3153,LEB-PARAMO-EXP-CALI;ID:26920,3153,WAN: 172.23.247.73/30 - LAN: 190.94.201.184/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.3155,FC-PHARMA;ID:26314,3155,WAN: 172.23.244.237/30 - LAN: 190.94.199.96/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.3156,LEB-CHARVENCA-CSP;ID:26070,3156,WAN: 172.23.252.221/30 - LAN: 190.94.210.48/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3157,LEB-PREMIER-E-COWORK;ID:27188,3157,WAN: 172.23.244.149/30 - LAN: 190.94.194.56/30 ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel6.3158,GAMA-URBINA;ID:26091,3158,WAN: 172.23.244.217/30 - LAN: 190.94.208.200/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3159,BAUMER-BAVE;ID:26115,3159,WAN: 172.23.247.97/30 - LAN: 190.94.208.192/30 190.94.210.32/32 ,,ACL:20M / Mb:20,ACL:20M / Mb:20,
 LEB1006X1,Port-channel6.3160,EST-SERV-MARQUES;ID:26637,3160,WAN: 172.23.242.57/30 - LAN: 190.94.200.220/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.3161,NEB&ASOCIADOS;ID:26024,3161,WAN: 172.23.250.133/30 - LAN: 190.94.210.176/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3162,GRAPHO-FORMAS;ID:25978,3162,WAN: 172.23.251.45/30 - LAN: 181.225.44.192/29 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3163,MULTIMEDICA;ID:26145,3163,WAN: 172.23.247.69/30 - LAN: 190.94.208.160/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3164,DBACCESS;ID:26096,3164,WAN: 172.23.247.65/30 - LAN: 190.94.208.156/30 ,,ACL:10M / Mb:10,ACL:10M / Mb:10,
 LEB1006X1,Port-channel6.3266,GRUPO-MISTRAl;ID:26623,3266,WAN: 172.23.238.209/30 - LAN: 190.94.224.208/30 ,,ACL:140M / Mb:140,ACL:140M / Mb:140,
 LEB1006X1,Port-channel6.3267,LEB-CSME-MIRANDA;ID:4,3267,WAN: 172.23.237.157/30 - LAN: 190.94.201.16/30 ,,ACL:70M / Mb:70,ACL:70M / Mb:70,
 LEB1006X1,Port-channel6.3270,LEB-D-LOGISTICS;ID:27312,3270,WAN: 172.23.246.165/30 - LAN: 190.94.201.44/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.3283,LEB-JJ-MARI-AGENTES-AD;ID:26825,3283,WAN: 172.23.238.153/30 - LAN: 190.94.224.148/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.3284,LEB-AZULEJOS-DM-LP-2;ID:27289,3284,WAN: 172.23.239.137/30 - LAN: 190.94.252.60/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3285,LEB-AGUAMAR;ID:27102,3285,WAN: 172.23.239.5/30 - LAN: 190.94.224.112/30 190.94.250.8/30 ,,ACL:160M / Mb:error_speed,ACL:160M / Mb:error_speed,
 LEB1006X1,Port-channel6.3286,LEB-SG-EDIT-ARTE;ID:26660,3286,WAN: 172.23.238.165/30 - LAN: 190.94.224.216/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3287,LEB-BODEGON-CANAIMA;ID:26842,3287,WAN: 172.23.238.253/30 - LAN: 190.94.224.252/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3288,LEB-GRUP-HIPERFAMILY;ID:26759,3288,WAN: 172.23.237.137/30 - LAN: 190.94.242.152/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3289,LEB-MULTICABLER-TPLC,3289,WAN: 172.23.237.145/30 - LAN: 45.168.174.192/29 190.94.199.244/30 ,,ACL:300M / Mb:error_speed,ACL:300M / Mb:error_speed,
 LEB1006X1,Port-channel6.3290,LEB-ANIQUESOS-CAVILAC;ID:26903-26904,3290,WAN: 172.23.237.89/30 - LAN: 190.94.201.72/30 ,,ACL:30M / Mb:30,ACL:30M / Mb:30,
 LEB1006X1,Port-channel6.3291,LEB-PARMALAT-G-CEDIS;ID:25955,3291,WAN: 172.23.237.93/30 - LAN: 190.94.201.76/30 ,,ACL:250M / Mb:error_speed,ACL:250M / Mb:error_speed,
 LEB1006X1,Port-channel6.3293,LEB-FARMASER-LA-URB;ID:27055,3293,WAN: 172.23.243.5/30 - LAN: 190.94.193.92/30 190.94.194.140/30 190.94.199.28/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3295,LEB-GRUPODIEMA;ID:27269,3295,WAN: 172.23.241.73/30 - LAN: 190.94.252.228/30 ,,ACL:160M / Mb:error_speed,ACL:160M / Mb:error_speed,
 LEB1006X1,Port-channel6.3296,LEB-RES-LIZZANO;ID:4,3296,WAN: 172.23.242.241/30 - LAN: 190.94.200.240/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.3297,LEB-LUVEBRAS;ID:26582,3297,WAN: 172.23.242.13/30 - LAN: 190.94.199.120/30 190.94.244.220/30 ,,ACL:60M / Mb:60,ACL:60M / Mb:60,
 LEB1006X1,Port-channel6.3298,LEB-CASINO-ATLANTIS;ID:26561,3298,WAN: 172.23.237.57/30 - LAN: 190.94.194.92/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.3299,LEB-INVER-SANTURIC;ID:26632,3299,WAN: 172.23.240.237/30 - LAN: 190.94.197.244/30 190.94.200.84/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3406,BOL-JCVA-LEGAL;ID:27069,3406,WAN: 172.23.252.177/30 - LAN: 181.225.43.8/29 ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel6.3407,CAPI;ID:25738,3407,WAN: 172.23.252.185/30 - LAN: 181.225.43.24/29 190.94.244.52/30 ,,ACL:70M / Mb:70,ACL:70M / Mb:70,
 LEB1006X1,Port-channel6.3412,CONSIS;ID:26123,3412,WAN: 172.23.247.41/30 - LAN: 190.94.208.136/30 ,,ACL:20M / Mb:20,ACL:20M / Mb:20,
 LEB1006X1,Port-channel6.3413,INFOTAX;ID:26153,3413,WAN: 172.23.247.45/30 - LAN: 190.94.208.140/30 ,,ACL:60M / Mb:60,ACL:60M / Mb:60,
 LEB1006X1,Port-channel6.3417,GALAXIA-MEDICA;ID:26137,3417,WAN: 172.23.245.5/30 - LAN: 190.94.208.152/30 190.94.210.36/30 190.94.218.96/29 190.94.251.192/29 190.94.253.96/30 ,,ACL:150M / Mb:error_speed,ACL:150M / Mb:error_speed,
 LEB1006X1,Port-channel6.3424,TECNO-CAPITAL;ID:27029,3424,WAN: 172.23.240.105/30 - LAN: 190.94.193.216/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3425,OLTP-ATM;ID:26212,3425,WAN: 172.23.244.65/30 - LAN: 181.225.53.72/29 190.94.210.28/30 ,,ACL:160M / Mb:error_speed,ACL:160M / Mb:error_speed,
 LEB1006X1,Port-channel6.3437,BOL-SALVA-LOGISTC;ID:26221,3437,WAN: 172.23.244.69/30 - LAN: ,,ACL:150M / Mb:error_speed,ACL:150M / Mb:error_speed,
 LEB1006X1,Port-channel6.3441,BOL-KORES;ID:26202,3441,WAN: 172.23.243.49/30 - LAN: 190.94.251.144/29 ,,ACL:40M / Mb:40,ACL:40M / Mb:40,
 LEB1006X1,Port-channel6.3463,VENEIMCA;ID:26142,3463,WAN: 172.23.250.145/30 - LAN: 190.94.210.196/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3472,DROPHARMA-DRC;ID:26740,3472,WAN: 172.23.242.193/30 - LAN: 190.94.200.140/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3473,CONDO-PIONEER;ID:4,3473,WAN: 172.23.242.197/30 - LAN: 190.94.200.144/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3478,PEPSICO-GALPONES;ID:26057,3478,WAN: 172.23.245.45/30 - LAN: 190.94.244.92/30 190.94.253.92/30 ,,ACL:30M / Mb:30,ACL:30M / Mb:30,
 LEB1006X1,Port-channel6.3500,MCCY-CONTALFA;ID:25980,3500,WAN: 172.23.252.233/30 - LAN: 181.225.44.208/29 ,,ACL:400M / Mb:error_speed,ACL:400M / Mb:error_speed,
 LEB1006X1,Port-channel6.3502,MCCY-DILOJA;ID:26106,3502,WAN: 172.23.248.233/30 - LAN: 190.94.209.208/29 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.3503,MUD-INT-LLANITO;ID:26046,3503,WAN: 172.23.247.1/30 - LAN: 181.225.44.24/29 181.225.53.152/29 190.94.193.148/30 190.94.193.156/30 190.94.197.228/30 190.94.208.108/30 190.94.208.120/29 190.94.208.172/30 190.94.243.160/29 190.94.243.168/29 190.94.243.184/29 190.94.245.184/29 190.94.250.140/30 190.94.253.32/30 190.94.253.40/30 190.94.253.52/30 190.94.253.56/30 190.94.253.60/30 190.94.253.68/30 200.85.64.0/24 ,,ACL:70M / Mb:70,ACL:70M / Mb:70,
 LEB1006X1,Port-channel6.3504,TEKKOA-STP-CONS;ID:4,3504,WAN: 172.23.247.13/30 - LAN: 181.225.53.104/29 190.94.224.132/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.3505,MCCY-CENTRO-MARMOL;ID:26316,3505,WAN: 172.23.243.73/30 - LAN: ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3506,MCCY-CHARVENCA;ID:26070,3506,WAN: 172.23.248.249/30 - LAN: 190.94.208.76/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3507,MCCY-JETCIVEN;ID:26190,3507,WAN: 172.23.245.101/30 - LAN: 190.94.210.180/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3508,LAB-SULCAGEL;ID:26178,3508,WAN: 172.23.245.73/30 - LAN: 190.94.253.128/30 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.3509,MCCY-AROMACOM-GROUP;ID:26036,3509,WAN: 172.23.244.153/30 - LAN: 190.94.250.240/30 ,,ACL:80M / Mb:80,ACL:80M / Mb:80,
 LEB1006X1,Port-channel6.3510,MCCY-LASER;ID:26128,3510,WAN: 172.23.247.85/30 - LAN: 190.94.208.208/30 ,,ACL:20M / Mb:20,ACL:20M / Mb:20,
 LEB1006X1,Port-channel6.3511,MCCY-GRUPO-PRINCIPAL;ID:26130,3511,WAN: 172.23.247.129/30 - LAN: 190.94.209.176/29 ,,ACL:10M / Mb:10,ACL:10M / Mb:10,
 LEB1006X1,Port-channel6.3513,MCCY-EAGLE;ID:26261,3513,WAN: 172.23.245.129/30 - LAN: 190.94.243.32/29 ,,ACL:100M / Mb:error_speed,ACL:100M / Mb:error_speed,
 LEB1006X1,Port-channel6.3514,REP-SMSOL;ID:26599,3514,WAN: 172.23.241.33/30 - LAN: 190.94.197.8/30 190.94.197.76/30 190.94.200.4/30 190.94.200.24/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3516,SMARTER-SOLUT;ID:26742,3516,WAN: 172.23.240.253/30 - LAN: 190.94.200.92/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3517,C15-LOGISTICS;ID:26745,3517,WAN: 172.23.242.85/30 - LAN: 190.94.200.100/30 ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel6.3519,GAMA-MCY-EXPRESS;ID:26091,3519,WAN: 172.23.254.109/30 - LAN: 190.94.200.116/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1006X1,Port-channel6.3520,JMC-COMUNICA;ID:26805,3520,WAN: 172.23.238.197/30 - LAN: 190.94.224.196/30 ,,ACL:60M / Mb:60,ACL:60M / Mb:60,
 LEB1006X1,Port-channel6.3521,MCCY-OIT-RES-PALM;ID:26602,3521,WAN: 172.23.237.213/30 - LAN: 190.94.201.192/30 ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1006X1,Port-channel6.3522,LEB-FEMELE-COSMETICS;ID:26872,3522,WAN: 172.23.237.193/30 - LAN: 190.94.224.164/30 ,,ACL:60M / Mb:60,ACL:60M / Mb:60,
 LEB1006X1,Port-channel6.3523,TC-NTIS-MCCY-PLAZA;ID:26181,3523,WAN: 172.23.253.161/30 - LAN: 190.94.201.24/30 ,,ACL:500M / Mb:error_speed,ACL:500M / Mb:error_speed,
